instance,populationSize,crossoverProb,mutationProb,run,solutionIndex,f1_makespan,f2_dissatisfaction,timeMillis
instancia_pequena.json,60,0,70,0,05,0,0,66,0000,14,0000,284
instancia_pequena.json,60,0,70,0,05,1,0,66,0000,14,0000,142
instancia_pequena.json,60,0,70,0,05,2,0,66,0000,14,0000,105
instancia_pequena.json,60,0,70,0,05,3,0,66,0000,14,0000,98
instancia_pequena.json,60,0,70,0,05,4,0,66,0000,14,0000,96
instancia_pequena.json,60,0,70,0,05,5,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,05,6,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,05,7,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,05,8,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,05,9,0,66,0000,14,0000,92
instancia_pequena.json,60,0,70,0,05,10,0,66,0000,14,0000,98
instancia_pequena.json,60,0,70,0,05,11,0,66,0000,14,0000,98
instancia_pequena.json,60,0,70,0,05,12,0,66,0000,14,0000,93
instancia_pequena.json,60,0,70,0,05,13,0,66,0000,14,0000,93
instancia_pequena.json,60,0,70,0,05,14,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,05,15,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,05,16,0,66,0000,14,0000,93
instancia_pequena.json,60,0,70,0,05,17,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,05,18,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,05,19,0,66,0000,14,0000,93
instancia_pequena.json,60,0,70,0,05,20,0,66,0000,14,0000,90
instancia_pequena.json,60,0,70,0,05,21,0,66,0000,14,0000,90
instancia_pequena.json,60,0,70,0,05,22,0,66,0000,14,0000,90
instancia_pequena.json,60,0,70,0,05,23,0,66,0000,14,0000,89
instancia_pequena.json,60,0,70,0,05,24,0,66,0000,14,0000,90
instancia_pequena.json,60,0,70,0,05,25,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,05,26,0,66,0000,14,0000,92
instancia_pequena.json,60,0,70,0,05,27,0,66,0000,14,0000,88
instancia_pequena.json,60,0,70,0,05,28,0,66,0000,14,0000,90
instancia_pequena.json,60,0,70,0,05,29,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,10,0,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,10,1,0,66,0000,14,0000,94
instancia_pequena.json,60,0,70,0,10,2,0,66,0000,14,0000,98
instancia_pequena.json,60,0,70,0,10,3,0,66,0000,14,0000,93
instancia_pequena.json,60,0,70,0,10,4,0,66,0000,14,0000,92
instancia_pequena.json,60,0,70,0,10,5,0,66,0000,14,0000,92
instancia_pequena.json,60,0,70,0,10,6,0,66,0000,14,0000,92
instancia_pequena.json,60,0,70,0,10,7,0,66,0000,14,0000,91
instancia_pequena.json,60,0,70,0,10,8,0,66,0000,14,0000,91
